adduser,3.118ubuntu5,dpkg,wolff_fast,1743492102.031781
apt,2.4.13,dpkg,wolff_fast,1743492102.031781
autoconf,2.71-2,dpkg,wolff_fast,1743492102.031781
automake,1:1.16.5-1.3,dpkg,wolff_fast,1743492102.031781
autotools-dev,20220109.1,dpkg,wolff_fast,1743492102.031781
base-files,12ubuntu4.7,dpkg,wolff_fast,1743492102.031781
base-passwd,3.5.52build1,dpkg,wolff_fast,1743492102.031781
bash,5.1-6ubuntu1.1,dpkg,wolff_fast,1743492102.031781
binutils,2.38-4ubuntu2.7,dpkg,wolff_fast,1743492102.031781
binutils-common:amd64,2.38-4ubuntu2.7,dpkg,wolff_fast,1743492102.031781
binutils-x86-64-linux-gnu,2.38-4ubuntu2.7,dpkg,wolff_fast,1743492102.031781
bsdutils,1:2.37.2-4ubuntu3.4,dpkg,wolff_fast,1743492102.031781
build-essential,12.9ubuntu3,dpkg,wolff_fast,1743492102.031781
bzip2,1.0.8-5build1,dpkg,wolff_fast,1743492102.031781
ca-certificates,20240203~22.04.1,dpkg,wolff_fast,1743492102.031781
cmake,3.22.1-1ubuntu1.22.04.2,dpkg,wolff_fast,1743492102.031781
cmake-data,3.22.1-1ubuntu1.22.04.2,dpkg,wolff_fast,1743492102.031781
coreutils,8.32-4.1ubuntu1.2,dpkg,wolff_fast,1743492102.031781
cpp,4:11.2.0-1ubuntu1,dpkg,wolff_fast,1743492102.031781
cpp-11,11.4.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
cpp-12,12.3.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
dash,0.5.11+git20210903+057cd650a4ed-3build1,dpkg,wolff_fast,1743492102.031781
debconf,1.5.79ubuntu1,dpkg,wolff_fast,1743492102.031781
debianutils,5.5-1ubuntu2,dpkg,wolff_fast,1743492102.031781
dh-elpa-helper,2.0.9ubuntu1,dpkg,wolff_fast,1743492102.031781
diffutils,1:3.8-0ubuntu2,dpkg,wolff_fast,1743492102.031781
dpkg,1.21.1ubuntu2.3,dpkg,wolff_fast,1743492102.031781
dpkg-dev,1.21.1ubuntu2.3,dpkg,wolff_fast,1743492102.031781
e2fsprogs,1.46.5-2ubuntu1.2,dpkg,wolff_fast,1743492102.031781
emacsen-common,3.0.4,dpkg,wolff_fast,1743492102.031781
findutils,4.8.0-1ubuntu3,dpkg,wolff_fast,1743492102.031781
g++,4:11.2.0-1ubuntu1,dpkg,wolff_fast,1743492102.031781
g++-11,11.4.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
g++-12,12.3.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
gcc,4:11.2.0-1ubuntu1,dpkg,wolff_fast,1743492102.031781
gcc-11,11.4.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
gcc-11-base:amd64,11.4.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
gcc-12,12.3.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
gcc-12-base:amd64,12.3.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
gfortran-11,11.4.0-1ubuntu1~22.04,dpkg,wolff_fast,1743492102.031781
